TradeStatus,StatusDetails,BNPPAnsweredQuote,CoverPrice,RFQCompositePrice,Bid2Mid,Customer,NbDealers,delta,BuySell,z0,z1,z2
TradedAway,None,108.59450064590926,0,110,0.5,1,5,-2.8109987081814722,Buy,-0.33207994432222421,2.4476609940964273,1.5268715403998998
Done,None,109.44478654533819,0,110,0.5,1,4,-1.1104269093236212,Buy,1.5551386056394549,-0.11740327332174405,1.3468087273242171
NotTraded,None,110.18929669335324,0,110,0.5,1,5,0.37859338670648413,Buy,1.345231878682299,2.7407147695087701,1.4426925767505221
NotTraded,None,109.65885976276327,0,110,0.5,1,4,-0.6822804744734583,Buy,1.5302564121494791,1.6342867205761613,1.4994487432947887
TradedAway,None,110.51404481769443,0,110,0.5,1,2,1.0280896353888522,Buy,0.70015868513233825,1.7883737960086179,0.57666088824404949
TradedAway,None,109.68182344326299,0,110,0.5,1,3,-0.6363531134740299,Buy,-0.068262415048147451,2.1190826397650708,0.61995481793352414
TradedAway,None,109.36617019294471,0,110,0.5,2,5,-1.2676596141105847,Buy,-0.65231423141837519,1.3911463224638236,0.6882593021938157
Done,None,109.01794416558666,0,110,0.5,2,2,-1.9641116688266891,Buy,0.99068940058810351,2.6984408794755219,0.5349082574945434
TradedAway,None,109.61449589554726,0,110,0.5,1,3,-0.77100820890547084,Buy,0.71433571154648734,0.22283317894728716,1.680590345767643
TradedAway,None,110.03976194732242,0,110,0.5,2,3,0.079523894644836446,Buy,2.2358646734845173,2.0851161219327468,-0.017747322500152984
NotTraded,None,110.53388316538513,0,110,0.5,1,5,1.0677663307702687,Buy,0.97590796163780913,1.7692784966257582,1.4108044594875899
Done,None,107.50622253280729,0,110,0.5,1,3,-4.9875549343854289,Buy,0.035022232118723129,2.3746102962002658,0.30211328121609216
TradedAway,None,111.01834904075704,0,110,0.5,1,2,2.0366980815140892,Buy,0.66864304130143437,-0.11982075139542103,0.14870250454820244
NotTraded,None,110.49461732062858,0,110,0.5,2,2,0.98923464125715554,Buy,2.8149946529393759,-0.49105043376201474,1.0484605017485993
NotTraded,None,108.96443319547829,0,110,0.5,2,3,-2.0711336090434145,Buy,-0.11005570138457932,1.3614988022273722,2.66508177435216
TradedAway,None,110.98530589315568,0,110,0.5,1,4,1.9706117863113661,Buy,0.42204249692301865,0.24373197721787643,3.6457427234150113
TradedAway,None,111.08878699180067,0,110,0.5,2,5,2.1775739836013486,Buy,1.4790798888997738,1.3674180745470406,0.8323097856113868
NotTraded,None,109.31353614979602,0,110,0.5,1,4,-1.3729277004079563,Buy,1.1390452361494825,0.89927765736175469,1.3961158240411997
TradedAway,None,109.5879962316513,0,110,0.5,2,4,-0.82400753669739402,Buy,-0.19487038663009582,0.60622591850530338,0.50964670192356554
TradedAway,None,110.93587599442813,0,110,0.5,2,2,1.8717519888562606,Buy,2.0272974960206138,-1.2287544411708549,2.0177773173421807
TradedAway,None,110.19755450483899,0,110,0.5,2,5,0.39510900967798079,Buy,1.1637451889817845,1.9207239193323835,0.38004207779460653
TradedAway,None,110.14294234870502,0,110,0.5,2,5,0.28588469741004019,Buy,0.31988861180436468,0.20656980454552731,2.0956763619723215
NotTraded,None,111.75209474874882,0,110,0.5,2,2,3.5041894974976344,Buy,2.113909724202907,1.177579486417534,-0.021108437650105616
NotTraded,None,111.24879876898974,0,110,0.5,1,5,2.4975975379794875,Buy,0.12958653521873187,1.156754102805766,2.1387235101367654
TradedAway,None,110.5916113226567,0,110,0.5,2,5,1.1832226453134069,Buy,3.4708635727121395,0.31031465307389394,1.8609913063581938
NotTraded,None,109.73744334588669,0,110,0.5,1,4,-0.52511330822662217,Buy,0.47046874114019677,0.7949699364774091,3.5612906310598302
TradedAway,None,109.963752990963,0,110,0.5,2,4,-0.072494018073996358,Buy,-0.091476243554466929,1.6712364720492152,-0.07695770217873843
TradedAway,None,109.24202942711662,0,110,0.5,1,2,-1.5159411457667602,Buy,1.3964929673820266,1.4286559802303977,1.7976080626094735
TradedAway,None,110.92344434657498,0,110,0.5,1,3,1.846888693149964,Buy,1.9511261955609327,1.7135708283245494,1.7016001294360072
NotTraded,None,109.20003770603425,0,110,0.5,1,2,-1.5999245879314969,Buy,1.8881266806613874,0.26362734583508673,-0.93324616553019735
TradedAway,None,110.82298317167302,0,110,0.5,2,3,1.6459663433460321,Buy,1.8229850862059032,0.64669082011022816,2.2017445518488516
TradedAway,None,110.09851610540315,0,110,0.5,1,3,0.19703221080629874,Buy,1.1577749872856546,2.3345951532711058,-0.23881763648769971
TradedAway,None,109.63639503496699,0,110,0.5,2,3,-0.7272099300660102,Buy,1.5652673396986891,1.8888508160492958,-0.18026801086099153
TradedAway,None,112.62810721663668,0,110,0.5,2,3,5.2562144332733567,Buy,0.42568106372377534,0.22977758439206719,1.1282343714392815
TradedAway,None,109.88871030165785,0,110,0.5,2,4,-0.22257939668429572,Buy,0.36363482301312966,0.51557461187546727,2.3229694972793671
NotTraded,None,110.39698363490608,0,110,0.5,1,4,0.79396726981215693,Buy,0.64211731212518675,1.0175306474140595,-1.0201322455851867
Done,None,107.71021888091508,0,110,0.5,1,2,-4.5795622381698422,Buy,2.0750955820719872,0.76623003080882091,0.62563261670991377
Done,None,108.81204371292458,0,110,0.5,2,5,-2.3759125741508456,Buy,-0.38706474527082291,1.3618367782550629,0.31557659152422413
TradedAway,None,110.88787592596344,0,110,0.5,2,5,1.7757518519268842,Buy,2.2404060732937126,3.4252289384414425,1.0374267440117586
TradedAway,None,110.13020356865258,0,110,0.5,2,5,0.26040713730515108,Buy,1.6496544621457505,1.1378675969513039,1.1688549148887266
Done,None,109.09803140591255,0,110,0.5,2,4,-1.8039371881748991,Buy,1.0077705120995062,1.494278087387144,-0.34275653593179678
Done,None,107.82369353095896,0,110,0.5,2,3,-4.3526129380820748,Buy,0.74676200829884531,0.51394068759634726,-0.11163882717799645
NotTraded,None,110.18816474040202,0,110,0.5,1,4,0.37632948080403139,Buy,2.6896642247204152,1.7415060023537829,0.43943800277942702
TradedAway,None,111.39495171213801,0,110,0.5,2,4,2.7899034242760195,Buy,-1.4389351038328373,-0.10606499560236471,-0.24006408568581894
TradedAway,None,110.43878940778644,0,110,0.5,1,3,0.87757881557288897,Buy,2.6661647941581883,0.49296962561814794,1.2051032643539668
TradedAway,None,111.37599560226198,0,110,0.5,1,3,2.7519912045239607,Buy,0.21078911574280068,0.9206746353811085,1.6757555649228619
TradedAway,None,110.46379224176981,0,110,0.5,1,5,0.92758448353961853,Buy,-0.56348552589447354,0.79707542146755728,1.0360543881703246
TradedAway,None,110.34504313811155,0,110,0.5,2,5,0.69008627622309859,Buy,0.2986302399590971,0.45717595347712559,0.10187561278417756
Done,None,107.98708182224983,0,110,0.5,1,4,-4.0258363555003314,Buy,2.4417282663207729,1.2272337930280113,0.15345143614664547
NotTraded,None,108.52041030233964,0,110,0.5,1,3,-2.9591793953207173,Buy,1.2270334832920162,0.93748159548329013,0.84369575799475272
NotTraded,None,111.11336605881208,0,110,0.5,1,4,2.2267321176241524,Buy,0.16938922211577934,0.20577411613336904,1.084823376511564
NotTraded,None,108.30101628141378,0,110,0.5,1,2,-3.39796743717244,Buy,-0.65023395331476452,1.1827905145802342,2.1062541255303837
TradedAway,None,111.15656549868851,0,110,0.5,2,4,2.3131309973770158,Buy,0.34280488457713509,1.069535909402036,0.013995846100574916
TradedAway,None,109.86177052283341,0,110,0.5,2,4,-0.27645895433317946,Buy,1.0245953271721753,2.6759836917009707,1.9465907824030402
TradedAway,None,110.64837189394372,0,110,0.5,2,5,1.2967437878874364,Buy,-0.58629254194804847,1.8079610293168416,1.5348637656983255
NotTraded,None,110.89975333677812,0,110,0.5,1,4,1.7995066735562375,Buy,1.0060988008916034,2.4506433158225964,1.5175897795425066
TradedAway,None,111.27252050605969,0,110,0.5,2,5,2.545041012119384,Buy,3.4645146610616631,1.6558008303451435,1.5361130760080832
TradedAway,None,110.15021587599844,0,110,0.5,2,4,0.30043175199688221,Buy,-0.77399961288784258,-1.0863013720751296,1.4002188996830729
NotTraded,None,110.03897859299443,0,110,0.5,1,2,0.077957185988850597,Buy,0.63252941117902806,-0.85452316579042931,1.0315084215502277
NotTraded,None,109.90154473175873,0,110,0.5,2,2,-0.19691053648253387,Buy,1.1424370625367883,1.2570066320596647,0.80411866978443658
Done,None,108.64498775468822,0,110,0.5,2,3,-2.7100244906235673,Buy,-0.71608665467191046,1.134141215163289,1.9470545979717331
Done,None,108.99024133539638,0,110,0.5,1,4,-2.0195173292072468,Buy,-0.6942349506587453,2.1633707176148649,-0.25394765879362269
TradedAway,None,109.52694381155281,0,110,0.5,1,2,-0.94611237689437644,Buy,1.776700287162067,1.364624327738075,1.2487834745740884
NotTraded,None,110.34812279631775,0,110,0.5,1,2,0.69624559263550623,Buy,0.1303912623267246,2.6361622740257702,2.1558761527747823
Done,None,108.8058739357987,0,110,0.5,1,5,-2.3882521284025984,Buy,-0.092743970353212246,0.40291248026438187,0.35214778113097445
TradedAway,None,110.22599104082369,0,110,0.5,2,4,0.45198208164737252,Buy,2.4064807849183412,0.56281806717233629,2.436586788270529
Done,None,108.89592348474517,0,110,0.5,1,4,-2.2081530305096635,Buy,0.59125062134216555,2.2914905227541795,0.94106443140846918
TradedAway,None,108.85724198388681,0,110,0.5,1,4,-2.2855160322263828,Buy,-0.59282237076863686,2.2329443768794448,0.30082451456790393
NotTraded,None,110.5949443682054,0,110,0.5,2,3,1.1898887364108077,Buy,-0.19882103727109945,-0.031360274749553829,0.50746066611397045
Done,None,108.89833338215881,0,110,0.5,2,2,-2.2033332356823792,Buy,0.38103615352766063,-0.97639742407074204,0.33382640515942286
Done,None,109.23822249982189,0,110,0.5,1,2,-1.5235550003562253,Buy,-0.69409060967201652,1.8495347265732294,0.88431770196429804
TradedAway,None,110.15317120928789,0,110,0.5,2,2,0.30634241857578104,Buy,0.61027118555675308,-0.37193611605506716,0.42724200263712175
NotTraded,None,112.138836508333,0,110,0.5,2,3,4.2776730166660002,Buy,2.8680945950294512,-0.56457492010410393,2.1177091723296364
TradedAway,None,109.0288955581138,0,110,0.5,2,4,-1.9422088837723948,Buy,1.4800667926406006,0.42008316811086288,2.0220010587728252
TradedAway,None,110.15128869499846,0,110,0.5,2,4,0.30257738999691242,Buy,0.72805297151549375,-1.3531123990905147,0.92057272060989381
TradedAway,None,108.6552378742872,0,110,0.5,1,3,-2.6895242514256097,Buy,1.6910881395776987,1.9277726352007438,1.2791676898257376
TradedAway,None,111.09154118843685,0,110,0.5,2,4,2.1830823768736991,Buy,0.18634975276576726,-0.64618200913999035,1.7941060106346729
TradedAway,None,110.05393887711104,0,110,0.5,2,4,0.10787775422207346,Buy,0.7683399120195028,0.91559181905967169,1.571157353219915
Done,None,109.17818843422218,0,110,0.5,2,2,-1.6436231315556427,Buy,2.9845068522143734,1.7824980556462124,1.7833333584224063
TradedAway,None,109.74817035773825,0,110,0.5,2,3,-0.50365928452350772,Buy,-1.1121136066978812,0.7133270892499699,-0.3320131991214188
NotTraded,None,110.5643754854497,0,110,0.5,2,2,1.1287509708994037,Buy,2.1266461854000713,2.5067846869855472,1.217432232842075
TradedAway,None,110.80185895234173,0,110,0.5,2,4,1.6037179046834638,Buy,-0.12990600465378854,-0.42728024198543912,1.6025013116948272
TradedAway,None,108.77842076601061,0,110,0.5,1,5,-2.4431584679787761,Buy,1.731731476017953,2.7420751779108379,1.2963121513279552
Done,None,109.08616774956025,0,110,0.5,2,2,-1.8276645008795072,Buy,1.4489140970483532,0.79183239309168951,2.3414046984852166
NotTraded,None,109.19282596891092,0,110,0.5,1,2,-1.6143480621781521,Buy,-0.28073105462119097,0.33046899951682684,0.85752688956365519
TradedAway,None,110.60628117574866,0,110,0.5,1,5,1.2125623514973256,Buy,0.84008635110758145,-0.42064894339100989,0.48264380034585486
TradedAway,None,109.9957461710529,0,110,0.5,1,5,-0.008507657894199383,Buy,-0.41089882809332434,-0.53290658150166248,0.6251217960667288
TradedAway,None,109.56276646504726,0,110,0.5,2,3,-0.87446706990547796,Buy,0.65611081254378756,0.17200760709260532,0.308092381828169
TradedAway,None,111.02833007576122,0,110,0.5,2,5,2.0566601515224363,Buy,0.34833044220945364,1.1592828240046409,0.55744100859496326
TradedAway,None,110.13540572273828,0,110,0.5,1,2,0.27081144547656777,Buy,1.8976347544671563,1.1231796088904933,-0.097448996165760748
Done,None,109.20926986930593,0,110,0.5,2,2,-1.5814602613881448,Buy,1.298172815641887,1.6820943983289254,-0.59027085657080813
Done,None,109.94456759782244,0,110,0.5,2,2,-0.11086480435511703,Buy,1.5228432307649769,-0.44131798963263957,0.17366375138503432
TradedAway,None,109.80682578647918,0,110,0.5,1,3,-0.3863484270416393,Buy,1.717778386060409,1.2858936358394042,1.0612689376380795
Done,None,109.14565172794302,0,110,0.5,2,5,-1.7086965441139625,Buy,-0.51557598228606594,-0.68374725007368675,0.20911405120486914
TradedAway,None,109.5424029915994,0,110,0.5,1,5,-0.91519401680119472,Buy,2.5148510750827162,0.42116393118386763,0.50357084733758528
Done,None,110.13028693267037,0,110,0.5,1,2,0.26057386534074567,Buy,1.2623529272255385,1.3609404389115132,1.218233736624255
TradedAway,None,110.80957211625473,0,110,0.5,2,4,1.6191442325094556,Buy,0.1442726853607933,0.18862146612037534,1.1129901322058788
NotTraded,None,110.3430937509782,0,110,0.5,1,3,0.68618750195639677,Buy,2.4027802175226411,0.89838569871892127,1.9293736150718097
NotTraded,None,109.68642346840366,0,110,0.5,1,2,-0.62715306319267938,Buy,2.4378104769428841,0.50439941743242234,0.39392181561944339
NotTraded,None,111.63408776812862,0,110,0.5,1,3,3.268175536257246,Buy,0.30156875258843419,2.3456055122128143,0.64755241506432393
TradedAway,None,110.65471552225037,0,110,0.5,2,4,1.3094310445007409,Buy,-0.14082204238114104,0.6172046854252291,1.8299116338679906
Done,None,107.80043903307606,0,110,0.5,2,3,-4.39912193384788,Buy,1.7622762580790707,1.1264109287499742,1.8992436559419108
TradedAway,None,109.63372782710218,0,110,0.5,2,5,-0.73254434579564531,Buy,1.5913620659677283,2.694525080328523,2.2239426521035202
TradedAway,None,110.42988447733799,0,110,0.5,2,4,0.85976895467598524,Buy,1.6469845087039341,2.296959341897737,1.3833564888231022
TradedAway,None,111.04789613972079,0,110,0.5,2,5,2.0957922794415822,Buy,0.92144039778008135,-0.45468887767808752,-0.31520605481463071
Done,None,108.29195369890428,0,110,0.5,2,3,-3.4160926021914406,Buy,1.3706181385909173,1.0818603585100521,2.5067023287136587
Done,None,108.40217319922117,0,110,0.5,2,4,-3.195653601557666,Buy,1.553237133590073,0.61732912271008922,0.67258256332990263
NotTraded,None,109.57844156655554,0,110,0.5,1,3,-0.84311686688891996,Buy,2.5303526411841002,1.6891128712456469,2.205301065887904
Done,None,108.25345495923079,0,110,0.5,2,4,-3.4930900815384121,Buy,1.1060063774774926,-0.28566530579146332,0.85821556788721165
TradedAway,None,110.54677251032724,0,110,0.5,1,3,1.0935450206544886,Buy,1.4901196596142268,2.3826660825874049,1.8569937013735438
TradedAway,None,110.59459395112945,0,110,0.5,1,5,1.189187902258908,Buy,1.9670707204863613,1.3487356255652652,-0.46552585618182007
Done,None,107.02999087356173,0,110,0.5,1,3,-5.9400182528765413,Buy,2.8473857986437876,-0.20145732409832884,1.1873413128845749
TradedAway,None,110.33684323117632,0,110,0.5,1,3,0.67368646235263441,Buy,0.9432352034622431,1.5057481914496025,1.8459713940758715
TradedAway,None,110.20883592733925,0,110,0.5,2,4,0.41767185467850254,Buy,-0.15469379874669409,0.67117823256665332,1.8564353594345762
TradedAway,None,110.27523187036726,0,110,0.5,2,5,0.55046374073452853,Buy,0.66152224215880817,0.33562500345688706,1.486377557015448
TradedAway,None,110.79701823049128,0,110,0.5,1,5,1.5940364609825508,Buy,-0.64011009352475479,0.70108102727961641,2.2376659890988035
TradedAway,None,109.19672525793348,0,110,0.5,2,5,-1.6065494841330406,Buy,2.2805810095593828,1.1800219584960885,0.90386983095070816
Done,None,110.08758562863397,0,110,0.5,2,3,0.17517125726794802,Buy,0.13983862467304742,1.1397418509531818,1.4892305931506518
TradedAway,None,111.32292248430997,0,110,0.5,1,4,2.6458449686199401,Buy,0.90309711390371838,2.1083213358415391,-0.22052316860705456
TradedAway,None,111.38142578278459,0,110,0.5,2,4,2.7628515655691785,Buy,0.35429311160753907,2.3788082901525467,0.47751397858767219
NotTraded,None,109.99811606513158,0,110,0.5,1,4,-0.0037678697368335179,Buy,0.73403733457507481,0.52577860610062044,-0.72506019107208375
Done,None,107.99691460867204,0,110,0.5,1,5,-4.0061707826559143,Buy,0.90390039494315555,1.3343014530979338,-0.53359627406144594
TradedAway,None,110.26815823760739,0,110,0.5,2,2,0.53631647521478953,Buy,-0.37530602888664655,1.315951571287979,-0.30877402977201673
Done,None,109.6483050636038,0,110,0.5,1,4,-0.70338987279239973,Buy,2.2269000433846853,0.32917944907019892,-0.10482064599545859
TradedAway,None,111.42016523122656,0,110,0.5,2,3,2.8403304624531245,Buy,1.7453351048255823,1.5039416980654168,0.087235459136003946
TradedAway,None,109.23526727767145,0,110,0.5,1,2,-1.5294654446570917,Buy,2.2750773685700301,-0.41340007995517358,0.64973269324466476
NotTraded,None,111.12887944217022,0,110,0.5,2,3,2.2577588843404328,Buy,-0.26641421318770586,0.64835174962367625,0.87231436084845149
TradedAway,None,110.44228164720028,0,110,0.5,2,5,0.88456329440055015,Buy,0.81601058514470659,0.088233244605718797,1.772630550443544
TradedAway,None,109.93685314329323,0,110,0.5,1,3,-0.12629371341353135,Buy,0.037962515006521813,1.6840147952100675,2.3006892878330616
TradedAway,None,112.51004336780083,0,110,0.5,2,3,5.0200867356016659,Buy,-0.28089088573684018,-0.95956388674448267,2.3669518959121469
Done,None,109.46598115299113,0,110,0.5,1,4,-1.0680376940177325,Buy,1.0413510137654967,3.4381023195821743,0.9731413136405338
Done,None,108.94690188967851,0,110,0.5,2,4,-2.1061962206429712,Buy,0.99431171643881477,0.02601958595604803,1.4229139618873845
NotTraded,None,110.02906925193263,0,110,0.5,2,4,0.058138503865251323,Buy,-0.51842240756715863,0.59722575503786435,1.3361795841832362
TradedAway,None,111.73003466632841,0,110,0.5,2,4,3.4600693326568148,Buy,2.0728215875722524,-0.88619455982809914,0.81022376741644675
TradedAway,None,111.20176729844086,0,110,0.5,2,5,2.4035345968817126,Buy,1.2056979674395514,1.2226874979536189,0.42986655847977118
TradedAway,None,111.3114180039147,0,110,0.5,2,3,2.6228360078293917,Buy,0.55489383713370588,-0.079938594285956954,-1.5790895589831289
TradedAway,None,109.53822571783395,0,110,0.5,1,2,-0.9235485643320942,Buy,2.1749979651753204,0.23441486576797999,1.3591333678604136
NotTraded,None,110.98480721826516,0,110,0.5,2,3,1.9696144365303212,Buy,1.2901022685219543,0.63822914676244613,0.89521608167194666
Done,None,109.50257503004218,0,110,0.5,2,3,-0.99484993991563897,Buy,-0.23604800037932527,0.76431693044303872,1.473233722920515
NotTraded,None,110.28078952099233,0,110,0.5,1,2,0.56157904198465758,Buy,1.587051001529465,0.025278126668651368,1.3455603459264764
Done,None,109.17588261828088,0,110,0.5,1,3,-1.6482347634382393,Buy,3.2855328877381451,2.3109839108109784,2.2638469729594908
NotTraded,None,110.80464882206176,0,110,0.5,1,5,1.6092976441235294,Buy,0.77049402847238657,2.814468965986225,1.8826631872007022
TradedAway,None,110.20748096110918,0,110,0.5,2,5,0.41496192221836736,Buy,0.60678896525498716,1.1534406475646044,-0.63368332411548667
TradedAway,None,110.98626761813865,0,110,0.5,2,4,1.9725352362773094,Buy,2.4088857307767331,0.53727524483943101,2.5205024764657606
Done,None,108.29659757885784,0,110,0.5,2,4,-3.4068048422843162,Buy,-0.075256739892414437,2.2857495336625302,1.0515111970544035
TradedAway,None,109.92516191591744,0,110,0.5,1,3,-0.14967616816511509,Buy,2.155720187641982,1.5659444511119511,1.5024728391439772
NotTraded,None,110.37918788163518,0,110,0.5,1,2,0.75837576327035094,Buy,2.6286995797957395,2.1017997858394777,1.4988741877726814
Done,None,109.23632312035608,0,110,0.5,2,4,-1.5273537592878483,Buy,-0.5460487999998489,-1.0000686572453752,0.45075815963420118
NotTraded,None,111.33762878926468,0,110,0.5,2,2,2.6752575785293686,Buy,2.6559301396523782,1.9102741183344079,2.7801043778750119
NotTraded,None,109.74137824328622,0,110,0.5,1,4,-0.51724351342755881,Buy,1.0139067118905334,-0.0025421772318772184,3.1788210601626501
TradedAway,None,112.68399993865742,0,110,0.5,2,4,5.3679998773148441,Buy,2.780124126721077,0.52887808361391975,1.2495052321726785
Done,None,108.28554999494906,0,110,0.5,2,2,-3.4289000101018701,Buy,0.94844142125193154,0.98887100242673853,2.5260341905365848
NotTraded,None,109.09693829285141,0,110,0.5,1,2,-1.8061234142971898,Buy,2.6560666832778796,-0.19910155305476041,0.35543391670430913
NotTraded,None,109.40137150606265,0,110,0.5,2,3,-1.1972569878747095,Buy,0.64765047798140085,0.25365421333600835,2.0573914394349808
TradedAway,None,109.45071222736594,0,110,0.5,2,3,-1.098575545268119,Buy,0.20188256909100266,2.2016849723509084,0.1484709306686417
Done,None,109.01235624755387,0,110,0.5,1,4,-1.9752875048922647,Buy,2.1894246707199256,-0.0080192154800942106,1.1146335883078171
TradedAway,None,109.13123259786273,0,110,0.5,1,4,-1.7375348042745316,Buy,0.86197959257830492,0.47694010715955226,0.72225658500971068
TradedAway,None,111.04007618858569,0,110,0.5,1,3,2.0801523771713732,Buy,0.095168381834634164,1.1350015423502822,2.0233591649390918
TradedAway,None,110.50204405597913,0,110,0.5,2,4,1.0040881119582536,Buy,-0.075134879677704713,2.4984222344008469,-0.34223647081687525
NotTraded,None,110.66083190414689,0,110,0.5,1,3,1.3216638082937777,Buy,0.90607959592923515,0.087624687399941226,1.1770508885778477
TradedAway,None,110.357002144907,0,110,0.5,2,4,0.71400428981399955,Buy,2.5562863505825231,-0.29971087324217938,1.7168114568501127
NotTraded,None,109.88274585541241,0,110,0.5,1,3,-0.23450828917518152,Buy,0.65613253722897014,0.3123271809605126,0.83426159767054842
TradedAway,None,109.39072301433136,0,110,0.5,2,2,-1.2185539713372862,Buy,1.3832047518336359,1.4279779603751976,0.54369518017779672
TradedAway,None,111.77862777410303,0,110,0.5,2,2,3.5572555482060579,Buy,1.5552153701798297,1.4283559773907601,1.8513735040193615
Done,None,110.08047002541038,0,110,0.5,2,4,0.16094005082075569,Buy,0.59841432014414608,1.540189136270727,0.25979040378867913
TradedAway,None,109.04690611535015,0,110,0.5,2,5,-1.9061877692996916,Buy,0.83908790580276893,2.039032122199806,1.8591678431386476
Done,None,109.50897022185301,0,110,0.5,1,2,-0.98205955629399,Buy,-0.5375730836898811,1.2670167515384176,1.6780675597820149
TradedAway,None,108.88515359815601,0,110,0.5,2,5,-2.229692803687982,Buy,1.2850424743056719,0.017677788077058665,2.3602041281502624
NotTraded,None,108.9261662850647,0,110,0.5,1,4,-2.1476674298706087,Buy,0.53772763314002825,2.8049261602107425,1.1182504286536992
TradedAway,None,110.08419776127704,0,110,0.5,1,3,0.16839552255407852,Buy,0.88184746236992195,-0.35981360195636158,0.018831073399067422
Done,None,108.86801728960675,0,110,0.5,2,5,-2.2639654207864908,Buy,-1.5780536188944962,0.6146637883832331,0.96933328725431001
Done,None,109.07316759794872,0,110,0.5,1,3,-1.8536648041025501,Buy,2.1408334736523091,1.5121115049998295,1.4060502487651663
TradedAway,None,110.33218210015187,0,110,0.5,1,2,0.66436420030373711,Buy,1.3467717519856397,0.61494739262898213,-0.0053623797559010367
Done,None,109.56316408889086,0,110,0.5,2,2,-0.87367182221828443,Buy,1.7351573710493531,3.1214527804317296,0.41939133190355904
TradedAway,None,110.60618822689398,0,110,0.5,2,4,1.2123764537879538,Buy,1.2722698749826926,0.69083642917230248,3.0333796467075755
NotTraded,None,109.61797868444268,0,110,0.5,1,2,-0.76404263111464843,Buy,1.4692827168765967,1.3587526696430168,1.335900436197448
Done,None,109.88152444464275,0,110,0.5,1,3,-0.23695111071450015,Buy,1.0629944059921039,1.3398730070661444,3.2992369181624248
Done,None,108.6995268417627,0,110,0.5,1,2,-2.600946316474591,Buy,0.82966504859543422,1.7711900627781856,1.3783793555529376
TradedAway,None,110.49789017242615,0,110,0.5,1,2,0.9957803448523066,Buy,-0.94637394344905457,0.31159732570693521,1.3310333732653088
Done,None,109.45675619738574,0,110,0.5,2,4,-1.0864876052285126,Buy,-0.0015212824217245569,0.11153133984035779,2.5156164965735868
Done,None,108.6627254757162,0,110,0.5,1,2,-2.6745490485675987,Buy,0.91301669206179081,3.1643027130369359,0.58869625449865581
TradedAway,None,110.38387144522487,0,110,0.5,2,3,0.76774289044973898,Buy,-0.88117128914356835,1.1476443006698309,2.8320685023464374
NotTraded,None,110.6935772692115,0,110,0.5,2,3,1.3871545384230046,Buy,1.6858187372891289,1.0374548752677941,1.5698058814847116
Done,None,108.96733497759089,0,110,0.5,1,2,-2.0653300448182108,Buy,1.8360812033758376,-0.14486090895084303,1.1294282221002381
Done,None,108.6149020690641,0,110,0.5,2,4,-2.7701958618717981,Buy,0.56969613307200362,1.5230899254827803,1.9992459530729412
TradedAway,None,111.37755004248724,0,110,0.5,2,4,2.7551000849744867,Buy,1.9677671829420182,1.1257801197750759,1.0744869568931876
TradedAway,None,112.70527443030365,0,110,0.5,1,5,5.4105488606072925,Buy,1.5096506203970677,3.2318108966051038,1.2146282459515441
Done,None,109.01893495793533,0,110,0.5,1,3,-1.9621300841293419,Buy,3.2058582524911396,0.68318667232706676,2.0909169468412001
TradedAway,None,111.23365976844289,0,110,0.5,2,3,2.4673195368857819,Buy,0.2919240909512788,1.4425869424203066,1.1720844683318739
TradedAway,None,110.22843575723616,0,110,0.5,1,5,0.45687151447231145,Buy,1.4373274744570128,2.9465632201932066,1.4778587367364515
NotTraded,None,110.24108278561931,0,110,0.5,2,4,0.48216557123862458,Buy,2.7671057974274733,1.0292736779955893,1.5697312239681289
Done,None,109.03041427050573,0,110,0.5,2,3,-1.9391714589885396,Buy,0.47182638886249773,0.99466256069549108,3.0807895490003241
NotTraded,None,110.98596471474757,0,110,0.5,1,3,1.9719294294951339,Buy,-0.55658507857000528,-0.90698182304217623,0.88684123343098042
NotTraded,None,111.29279951616819,0,110,0.5,1,2,2.5855990323363756,Buy,0.69535019911714313,1.6517690228196416,-0.68351318977915376
TradedAway,None,109.87608490005429,0,110,0.5,1,4,-0.24783019989141053,Buy,0.63895004513315623,1.6355344496999309,2.6889598472712839
NotTraded,None,111.30526796603179,0,110,0.5,1,4,2.6105359320635841,Buy,-0.33108128137492576,0.22287239816727489,0.08886834396421095
Done,None,108.09800533420199,0,110,0.5,1,4,-3.8039893315960285,Buy,0.29141936914245947,1.0565066481644692,0.2375413432731992
TradedAway,None,110.23529879312615,0,110,0.5,1,2,0.4705975862522962,Buy,1.1178136730943915,1.7126246578017335,1.7494867265925129
TradedAway,None,109.17660903373842,0,110,0.5,2,5,-1.6467819325231687,Buy,-0.21558706771172509,1.6572053508227786,0.5550086274278252
TradedAway,None,108.809592416801,0,110,0.5,2,5,-2.3808151663980084,Buy,0.7981997779820168,1.3324432768552288,1.9136507227011954
NotTraded,None,108.74549003371041,0,110,0.5,1,5,-2.5090199325791787,Buy,-0.7163575899962551,1.7400097208008567,0.64754263827318104
NotTraded,None,111.25122996496061,0,110,0.5,1,4,2.5024599299212298,Buy,1.4447206897008893,0.82121019942590934,0.2394660051823797
NotTraded,None,110.02022730194298,0,110,0.5,1,2,0.040454603885962115,Buy,1.0388181946783577,-0.40439880521378813,2.1645956337786867
TradedAway,None,109.55505874251512,0,110,0.5,2,5,-0.88988251496977,Buy,0.1788417654624932,0.29363714702479415,0.1738307043065962
